Date,VIX_Close,SPX_Close,SPX_DailyReturn
2019/10/15,13.54,2995.68,1
2019/10/16,13.68,2989.69,-0.2
2019/10/17,13.79,2997.95,0.28
2019/10/18,14.25,2986.2,-0.39
2019/10/21,14,3006.72,0.69
2019/10/22,14.46,2995.99,-0.36
2019/10/23,14.01,3004.52,0.28
2019/10/24,13.71,3010.29,0.19
2019/10/25,12.65,3022.55,0.41
2019/10/28,13.11,3039.42,0.56
2019/10/29,13.2,3036.89,-0.08
2019/10/30,12.33,3046.77,0.33
2019/10/31,13.22,3037.56,-0.3
2019/11/01,12.3,3066.91,0.97
2019/11/04,12.83,3078.27,0.37
2019/11/05,13.1,3074.62,-0.12
2019/11/06,12.62,3076.78,0.07
2019/11/07,12.73,3085.18,0.27
2019/11/08,12.07,3093.08,0.26
2019/11/11,12.69,3087.01,-0.2
2019/11/12,12.68,3091.84,0.16
2019/11/13,13,3094.04,0.07
2019/11/14,13.05,3096.63,0.08
2019/11/15,12.05,3120.46,0.77
2019/11/18,12.46,3122.03,0.05
2019/11/19,12.86,3120.18,-0.06
2019/11/20,12.78,3108.46,-0.38
2019/11/21,13.13,3103.54,-0.16
2019/11/22,12.34,3110.29,0.22
2019/11/25,11.87,3133.64,0.75
2019/11/26,11.54,3140.52,0.22
2019/11/27,11.75,3153.63,0.42
2019/11/29,12.62,3140.98,-0.4
2019/12/01,13.78,2954.22,-5.95
2019/12/02,14.91,3113.87,-0.86
2019/12/03,15.96,3093.2,-0.66
2019/12/04,14.8,3112.76,0.63
2019/12/05,14.52,3117.43,0.15
2019/12/06,13.62,3145.91,0.91
2019/12/09,15.86,3135.96,-0.32
2019/12/10,15.68,3132.52,-0.11
2019/12/11,14.99,3141.63,0.29
2019/12/12,13.94,3168.57,0.86
2019/12/13,12.63,3168.8,0.01
2019/12/16,12.14,3191.45,0.71
2019/12/17,12.29,3192.52,0.03
2019/12/18,12.58,3191.14,-0.04
2019/12/19,12.5,3205.37,0.45
2019/12/20,12.51,3221.22,0.49
2019/12/23,12.61,3224.01,0.09
2019/12/24,12.67,3223.38,-0.02
2019/12/26,12.65,3239.91,0.51
2019/12/27,13.43,3240.02,0
2019/12/30,14.82,3221.29,-0.58
2019/12/31,13.78,3230.78,0.29
2020/01/01,18.84,,
2020/01/02,12.47,3257.85,0.84
2020/01/03,14.02,3234.85,-0.71
2020/01/06,13.85,3246.28,0.35
2020/01/07,13.79,3237.18,-0.28
2020/01/08,13.45,3253.05,0.49
2020/01/09,12.54,3274.7,0.67
2020/01/10,12.56,3265.35,-0.29
2020/01/13,12.32,3288.13,0.7
2020/01/14,12.39,3283.15,-0.15
2020/01/15,12.42,3289.29,0.19
2020/01/16,12.32,3316.81,0.84
2020/01/17,12.1,3329.62,0.39
2020/01/21,12.85,3320.79,-0.27
2020/01/22,12.91,3321.75,0.03
2020/01/23,12.98,3325.54,0.11
2020/01/24,14.56,3295.47,-0.9
2020/01/27,18.23,3243.63,-1.57
2020/01/28,16.28,3276.24,1.01
2020/01/29,16.39,3273.4,-0.09
2020/01/30,15.49,3283.66,0.31
2020/01/31,18.84,3225.52,-1.77
2020/02/01,40.11,,
2020/02/03,17.97,3248.92,0.73
2020/02/04,16.05,3297.59,1.5
2020/02/05,15.15,3334.69,1.13
2020/02/06,14.96,3345.78,0.33
2020/02/07,15.47,3327.71,-0.54
2020/02/10,15.04,3352.09,0.73
2020/02/11,15.18,3357.75,0.17
2020/02/12,13.74,3379.45,0.65
2020/02/13,14.15,3373.94,-0.16
2020/02/14,13.68,3380.16,0.18
2020/02/18,14.83,3370.29,-0.29
2020/02/19,14.38,3386.15,0.47
2020/02/20,15.56,3373.23,-0.38
2020/02/21,17.08,3337.75,-1.05
2020/02/24,25.03,3225.89,-3.35
2020/02/25,27.85,3128.21,-3.03
2020/02/26,27.56,3116.39,-0.38
2020/02/27,39.16,2978.76,-4.42
2020/02/28,40.11,2954.22,-0.82
2020/03/01,53.54,3044.31,3.05
2020/03/02,33.42,3090.23,4.6
2020/03/03,36.82,3003.37,-2.81
2020/03/04,31.99,3130.12,4.22
2020/03/05,39.62,3023.94,-3.39
2020/03/06,41.94,2972.37,-1.71
2020/03/09,54.46,2746.56,-7.6
2020/03/10,47.3,2882.23,4.94
2020/03/11,53.9,2741.38,-4.89
2020/03/12,75.47,2480.64,-9.51
2020/03/13,57.83,2711.02,9.29
2020/03/16,82.69,2386.13,-11.98
2020/03/17,75.91,2529.19,6
2020/03/18,76.45,2398.1,-5.18
2020/03/19,72,2409.39,0.47
2020/03/20,66.04,2304.92,-4.34
2020/03/23,61.59,2237.4,-2.93
2020/03/24,61.67,2447.33,9.38
2020/03/25,63.95,2475.56,1.15
2020/03/26,61,2630.07,6.24
2020/03/27,65.54,2541.47,-3.37
2020/03/30,57.08,2626.65,3.35
2020/03/31,53.54,2584.59,-1.6
2020/04/01,57.06,2470.5,-4.41
2020/04/02,50.91,2526.9,2.28
2020/04/03,46.8,2488.65,-1.51
2020/04/06,45.24,2663.68,7.03
2020/04/07,46.7,2659.41,-0.16
2020/04/08,43.35,2749.98,3.41
2020/04/09,41.67,2789.82,1.45
2020/04/13,41.17,2761.63,-1.01
2020/04/14,37.76,2846.06,3.06
2020/04/15,40.84,2783.36,-2.2
2020/04/16,40.11,2799.55,0.58
2020/04/17,38.15,2874.56,2.68
2020/04/20,43.83,2823.16,-1.79
2020/04/21,45.41,2736.56,-3.07
2020/04/22,41.98,2799.31,2.29
2020/04/23,41.38,2797.8,-0.05
2020/04/24,35.93,2836.74,1.39
2020/04/27,33.29,2878.48,1.47
2020/04/28,33.57,2863.39,-0.52
2020/04/29,31.23,2939.51,2.66
2020/04/30,34.15,2912.43,-0.92
2020/05/01,37.19,2830.71,-2.81
2020/05/04,35.97,2842.74,0.42
2020/05/05,33.61,2868.44,0.9
2020/05/06,34.12,2848.42,-0.7
2020/05/07,31.44,2881.19,1.15
2020/05/08,27.98,2929.8,1.69
2020/05/11,27.57,2930.19,0.01
2020/05/12,33.04,2870.12,-2.05
2020/05/13,35.28,2820,-1.75
2020/05/14,32.61,2852.5,1.15
2020/05/15,31.89,2863.7,0.39
2020/05/18,29.3,2953.91,3.15
2020/05/19,30.53,2922.94,-1.05
2020/05/20,27.99,2971.61,1.67
2020/05/21,29.53,2948.51,-0.78
2020/05/22,28.16,2955.45,0.24
2020/05/26,28.01,2991.77,1.23
2020/05/27,27.62,3036.13,1.48
2020/05/28,28.59,3029.73,-0.21
2020/05/29,27.51,3044.31,0.48
2020/06/01,28.23,3055.73,0.38
2020/06/02,26.84,3080.82,0.82
2020/06/03,25.66,3122.87,1.36
2020/06/04,25.81,3112.35,-0.34
2020/06/05,24.52,3193.93,2.62
2020/06/08,25.81,3232.39,1.2
2020/06/09,27.57,3207.18,-0.78
2020/06/10,27.57,3190.14,-0.53
2020/06/11,40.79,3002.1,-5.89
2020/06/12,36.09,3041.31,1.31
2020/06/15,34.4,3066.59,0.83
2020/06/16,33.67,3124.74,1.9
2020/06/17,33.47,3113.49,-0.36
2020/06/18,32.94,3115.34,0.06
2020/06/19,35.12,3097.74,-0.56
2020/06/22,31.77,3117.86,0.65
2020/06/23,31.37,3131.29,0.43
2020/06/24,33.84,3050.33,-2.59
2020/06/25,32.22,3083.76,1.1
2020/06/26,34.73,3009.05,-2.42
2020/06/29,31.78,3053.24,1.47
2020/06/30,30.43,3100.29,1.54
2020/07/01,28.62,3115.86,0.5
2020/07/02,27.68,3130.01,0.45
2020/07/06,27.94,3179.72,1.59
2020/07/07,29.43,3145.32,-1.08
2020/07/08,28.08,3169.94,0.78
2020/07/09,29.26,3152.05,-0.56
2020/07/10,27.29,3185.04,1.05
2020/07/13,32.19,3155.22,-0.94
2020/07/14,29.52,3197.52,1.34
2020/07/15,27.76,3226.56,0.91
2020/07/16,28,3215.57,-0.34
2020/07/17,25.68,3224.73,0.28
2020/07/20,24.46,3251.84,0.84
2020/07/21,24.84,3257.3,0.17
2020/07/22,24.32,3276.02,0.57
2020/07/23,26.08,3235.66,-1.23
2020/07/24,25.84,3215.63,-0.62
2020/07/27,24.74,3239.41,0.74
2020/07/28,25.44,3218.44,-0.65
2020/07/29,24.1,3258.44,1.24
2020/07/30,24.76,3246.22,-0.38
2020/07/31,24.46,3271.12,0.77
2020/08/01,26.41,,
2020/08/03,24.28,3294.61,0.72
2020/08/04,23.76,3306.51,0.36
2020/08/05,22.99,3327.77,0.64
2020/08/06,22.65,3349.16,0.64
2020/08/07,22.21,3351.28,0.06
2020/08/10,22.13,3360.47,0.27
2020/08/11,24.03,3333.69,-0.8
2020/08/12,22.28,3380.35,1.4
2020/08/13,22.13,3373.43,-0.2
2020/08/14,22.05,3372.85,-0.02
2020/08/17,21.35,3381.99,0.27
2020/08/18,21.51,3389.78,0.23
2020/08/19,22.54,3374.85,-0.44
2020/08/20,22.72,3385.51,0.32
2020/08/21,22.54,3397.16,0.34
2020/08/24,22.37,3431.28,1
2020/08/25,22.03,3443.62,0.36
2020/08/26,23.27,3478.73,1.02
2020/08/27,24.47,3484.55,0.17
2020/08/28,22.96,3508.01,0.67
2020/08/31,26.41,3500.31,-0.22
2020/09/01,26.12,3526.65,0.75
2020/09/02,26.57,3580.84,1.54
2020/09/03,33.6,3455.06,-3.51
2020/09/04,30.75,3426.96,-0.81
2020/09/08,31.46,3331.84,-2.78
2020/09/09,28.81,3398.96,2.01
2020/09/10,29.71,3339.19,-1.76
2020/09/11,26.87,3340.97,0.05
2020/09/14,25.85,3383.54,1.27
2020/09/15,25.59,3401.2,0.52
2020/09/16,26.04,3385.49,-0.46
2020/09/17,26.46,3357.01,-0.84
2020/09/18,25.83,3319.47,-1.12
2020/09/21,27.78,3281.06,-1.16
2020/09/22,26.86,3315.57,1.05
2020/09/23,28.58,3236.92,-2.37
2020/09/24,28.51,3246.59,0.3
2020/09/25,26.38,3298.46,1.6
2020/09/28,26.19,3351.6,1.61
2020/09/29,26.27,3335.47,-0.48
2020/09/30,26.37,3363,0.83
2020/10/01,26.7,3380.8,0.53
2020/10/02,27.63,3348.42,-0.96
2020/10/05,27.96,3408.6,1.8
2020/10/06,29.48,3360.97,-1.4
2020/10/07,28.06,3419.44,1.74
2020/10/08,26.36,3446.83,0.8
2020/10/09,25,3477.14,0.88
2020/10/12,25.07,3534.22,1.64
2020/10/13,26.07,3511.93,-0.63
2020/10/14,26.4,3488.67,-0.66
2020/10/15,26.97,3483.34,-0.15
2020/10/16,27.41,3483.81,0.01
2020/10/19,29.18,3426.92,-1.63
2020/10/20,29.35,3443.12,0.47
2020/10/21,28.65,3435.56,-0.22
2020/10/22,28.11,3453.49,0.52
2020/10/23,27.55,3465.39,0.34
2020/10/26,32.46,3400.97,-1.86
2020/10/27,33.35,3390.68,-0.3
2020/10/28,40.28,3271.03,-3.53
2020/10/29,37.59,3310.11,1.19
2020/10/30,38.02,3269.96,-1.21
2020/11/01,20.57,,
2020/11/02,37.13,3310.24,1.23
2020/11/03,35.55,3369.16,1.78
2020/11/04,29.57,3443.44,2.2
2020/11/05,27.58,3510.45,1.95
2020/11/06,24.86,3509.44,-0.03
2020/11/09,25.75,3550.5,1.17
2020/11/10,24.8,3545.53,-0.14
2020/11/11,23.45,3572.66,0.77
2020/11/12,25.35,3537.01,-1
2020/11/13,23.1,3585.15,1.36
2020/11/16,22.45,3626.91,1.16
2020/11/17,22.71,3609.53,-0.48
2020/11/18,23.84,3567.79,-1.16
2020/11/19,23.11,3581.87,0.39
2020/11/20,23.7,3557.54,-0.68
2020/11/23,22.66,3577.59,0.56
2020/11/24,21.64,3635.41,1.62
2020/11/25,21.25,3629.65,-0.16
2020/11/27,20.84,3638.35,0.24
2020/11/30,20.57,3621.63,-0.46
2020/12/01,20.77,3662.45,1.13
2020/12/02,21.17,3669.01,0.18
2020/12/03,21.28,3666.72,-0.06
2020/12/04,20.79,3699.12,0.88
2020/12/07,21.3,3691.96,-0.19
2020/12/08,20.68,3702.25,0.28
2020/12/09,22.27,3672.82,-0.79
2020/12/10,22.52,3668.1,-0.13
2020/12/11,23.31,3663.46,-0.13
2020/12/14,24.72,3647.49,-0.44
2020/12/15,22.89,3694.62,1.29
2020/12/16,22.5,3701.17,0.18
2020/12/17,21.93,3722.48,0.58
2020/12/18,21.57,3709.41,-0.35
2020/12/21,25.16,3694.92,-0.39
2020/12/22,24.23,3687.26,-0.21
2020/12/23,23.31,3690.01,0.07
2020/12/24,21.53,3703.06,0.35
2020/12/28,21.7,3735.36,0.87
2020/12/29,23.08,3727.04,-0.22
2020/12/30,22.77,3732.04,0.13
2020/12/31,22.75,3756.07,0.64
2021/01/01,33.09,,
2021/01/04,26.97,3700.65,-1.48
2021/01/05,25.34,3726.86,0.71
2021/01/06,25.07,3748.14,0.57
2021/01/07,22.37,3803.79,1.48
2021/01/08,21.56,3824.68,0.55
2021/01/11,24.08,3799.61,-0.66
2021/01/12,23.33,3801.19,0.04
2021/01/13,22.21,3809.84,0.23
2021/01/14,23.25,3795.54,-0.38
2021/01/15,24.34,3768.25,-0.72
2021/01/19,23.24,3798.91,0.81
2021/01/20,21.58,3851.85,1.39
2021/01/21,21.32,3853.07,0.03
2021/01/22,21.91,3841.47,-0.3
2021/01/25,23.19,3855.36,0.36
2021/01/26,23.02,3849.62,-0.15
2021/01/27,37.21,3750.77,-2.57
2021/01/28,30.21,3787.38,0.98
2021/01/29,33.09,3714.24,-1.93
2021/02/01,30.24,3773.86,1.61
2021/02/02,25.56,3826.31,1.39
2021/02/03,22.91,3830.17,0.1
2021/02/04,21.77,3871.74,1.09
2021/02/05,20.87,3886.83,0.39
2021/02/08,21.24,3915.59,0.74
2021/02/09,21.63,3911.23,-0.11
2021/02/10,21.99,3909.88,-0.03
2021/02/11,21.25,3916.38,0.17
2021/02/12,19.97,3934.83,0.47
2021/02/16,21.46,3932.59,-0.06
2021/02/17,21.5,3931.33,-0.03
2021/02/18,22.49,3913.97,-0.44
2021/02/19,22.05,3906.71,-0.19
2021/02/22,23.45,3876.5,-0.77
2021/02/23,23.11,3881.37,0.13
2021/02/24,21.34,3925.43,1.14
2021/02/25,28.89,3829.34,-2.45
2021/02/26,27.95,3811.15,-0.48
2021/03/01,23.35,3901.82,2.38
2021/03/02,24.1,3870.29,-0.81
2021/03/03,26.67,3819.72,-1.31
2021/03/04,28.57,3768.47,-1.34
2021/03/05,24.66,3841.94,1.95
2021/03/08,25.47,3821.35,-0.54
2021/03/09,24.03,3875.44,1.42
2021/03/10,22.56,3898.81,0.6
2021/03/11,21.91,3939.34,1.04
2021/03/12,20.69,3943.34,0.1
2021/03/15,20.03,3968.94,0.65
2021/03/16,19.79,3962.71,-0.16
2021/03/17,19.23,3974.12,0.29
2021/03/18,21.58,3915.46,-1.48
2021/03/19,20.95,3913.1,-0.06
2021/03/22,18.88,3940.59,0.7
2021/03/23,20.3,3910.52,-0.76
2021/03/24,21.2,3889.14,-0.55
2021/03/25,19.81,3909.52,0.52
2021/03/26,18.86,3974.54,1.66
2021/03/29,20.74,3971.09,-0.09
2021/03/30,19.61,3958.55,-0.32
2021/03/31,19.4,3972.89,0.36
2021/04/01,17.33,4019.87,1.18
2021/04/05,17.91,4077.91,1.44
2021/04/06,18.12,4073.94,-0.1
2021/04/07,17.16,4079.95,0.15
2021/04/08,16.95,4097.17,0.42
2021/04/09,16.69,4128.8,0.77
2021/04/12,16.91,4127.99,-0.02
2021/04/13,16.65,4141.59,0.33
2021/04/14,16.99,4124.66,-0.41
2021/04/15,16.57,4170.42,1.11
2021/04/16,16.25,4185.47,0.36
2021/04/19,17.29,4163.26,-0.53
2021/04/20,18.68,4134.94,-0.68
2021/04/21,17.5,4173.42,0.93
2021/04/22,18.71,4134.98,-0.92
2021/04/23,17.33,4180.17,1.09
2021/04/26,17.64,4187.62,0.18
2021/04/27,17.56,4186.72,-0.02
2021/04/28,17.28,4183.18,-0.08
2021/04/29,17.61,4211.47,0.68
2021/04/30,18.61,4181.17,-0.72
2021/05/01,16.76,,
2021/05/03,18.31,4192.66,0.27
2021/05/04,19.48,4164.66,-0.67
2021/05/05,19.15,4167.59,0.07
2021/05/06,18.39,4201.62,0.82
2021/05/07,16.69,4232.6,0.74
2021/05/10,19.66,4188.43,-1.04
2021/05/11,21.84,4152.1,-0.87
2021/05/12,27.59,4063.04,-2.14
2021/05/13,23.13,4112.5,1.22
2021/05/14,18.81,4173.85,1.49
2021/05/17,19.72,4163.29,-0.25
2021/05/18,21.34,4127.83,-0.85
2021/05/19,22.18,4115.68,-0.29
2021/05/20,20.67,4159.12,1.06
2021/05/21,20.15,4155.86,-0.08
2021/05/24,18.4,4197.05,0.99
2021/05/25,18.84,4188.13,-0.21
2021/05/26,17.36,4195.99,0.19
2021/05/27,16.74,4200.88,0.12
2021/05/28,16.76,4204.11,0.08
2021/06/01,17.9,4202.04,-0.05
2021/06/02,17.48,4208.12,0.14
2021/06/03,18.04,4192.85,-0.36
2021/06/04,16.42,4229.89,0.88
2021/06/07,16.42,4226.52,-0.08
2021/06/08,17.07,4227.26,0.02
2021/06/09,17.89,4219.55,-0.18
2021/06/10,16.1,4239.18,0.47
2021/06/11,15.65,4247.44,0.19
2021/06/14,16.39,4255.15,0.18
2021/06/15,17.02,4246.59,-0.2
2021/06/16,18.15,4223.7,-0.54
2021/06/17,17.75,4221.86,-0.04
2021/06/18,20.7,4166.45,-1.31
2021/06/21,17.89,4224.79,1.4
2021/06/22,16.66,4246.44,0.51
2021/06/23,16.32,4241.84,-0.11
2021/06/24,15.97,4266.49,0.58
2021/06/25,15.62,4280.7,0.33
2021/06/28,15.76,4290.61,0.23
2021/06/29,16.02,4291.8,0.03
2021/06/30,15.83,4297.5,0.13
2021/07/01,15.48,4319.94,0.52
2021/07/02,15.07,4352.34,0.75
2021/07/06,16.44,4343.54,-0.2
2021/07/07,16.2,4358.13,0.34
2021/07/08,19,4320.82,-0.86
2021/07/09,16.18,4369.55,1.13
2021/07/12,16.17,4384.63,0.35
2021/07/13,17.12,4369.21,-0.35
2021/07/14,16.33,4374.3,0.12
2021/07/15,17.01,4360.03,-0.33
2021/07/16,18.45,4327.16,-0.75
2021/07/19,22.5,4258.49,-1.59
2021/07/20,19.73,4323.06,1.52
2021/07/21,17.91,4358.69,0.82
2021/07/22,17.69,4367.48,0.2
2021/07/23,17.2,4411.79,1.01
2021/07/26,17.58,4422.3,0.24
2021/07/27,19.36,4401.46,-0.47
2021/07/28,18.31,4400.64,-0.02
2021/07/29,17.7,4419.15,0.42
2021/07/30,18.24,4395.26,-0.54
2021/08/01,16.48,,
2021/08/02,19.46,4387.16,-0.18
2021/08/03,18.04,4423.15,0.82
2021/08/04,17.97,4402.66,-0.46
2021/08/05,17.28,4429.1,0.6
2021/08/06,16.15,4436.52,0.17
2021/08/09,16.72,4432.35,-0.09
2021/08/10,16.79,4436.75,0.1
2021/08/11,16.17,4442.41,0.13
2021/08/12,15.59,4460.83,0.41
2021/08/13,15.45,4468,0.16
2021/08/16,16.12,4479.71,0.26
2021/08/17,17.91,4448.08,-0.71
2021/08/18,21.57,4400.27,-1.07
2021/08/19,21.67,4405.8,0.13
2021/08/20,18.56,4441.67,0.81
2021/08/23,17.15,4479.53,0.85
2021/08/24,17.22,4486.23,0.15
2021/08/25,16.79,4496.19,0.22
2021/08/26,18.84,4470,-0.58
2021/08/27,16.39,4509.37,0.88
2021/08/30,16.19,4528.79,0.43
2021/08/31,16.48,4522.68,-0.13
2021/09/01,16.11,4524.09,0.03
2021/09/02,16.41,4536.95,0.28
2021/09/03,16.41,4535.43,-0.03
2021/09/07,18.14,4520.03,-0.34
2021/09/08,17.96,4514.07,-0.13
2021/09/09,18.8,4493.28,-0.46
2021/09/10,20.95,4458.58,-0.77
2021/09/13,19.37,4468.73,0.23
2021/09/14,19.46,4443.05,-0.57
2021/09/15,18.18,4480.7,0.85
2021/09/16,18.69,4473.75,-0.16
2021/09/17,20.81,4432.99,-0.91
2021/09/20,25.71,4357.73,-1.7
2021/09/21,24.36,4354.19,-0.08
2021/09/22,20.87,4395.64,0.95
2021/09/23,18.63,4448.98,1.21
2021/09/24,17.75,4455.48,0.15
2021/09/27,18.76,4443.11,-0.28
2021/09/28,23.25,4352.63,-2.04
2021/09/29,22.56,4359.46,0.16
2021/09/30,23.14,4307.54,-1.19
2021/10/01,21.1,4357.04,1.15
2021/10/04,22.96,4300.46,-1.3
2021/10/05,21.3,4345.72,1.05
2021/10/06,21,4363.55,0.41
2021/10/07,19.54,4399.76,0.83
2021/10/08,18.77,4391.34,-0.19
2021/10/11,20,4361.19,-0.69
2021/10/12,19.85,4350.65,-0.24
2021/10/13,18.64,4363.8,0.3
2021/10/14,16.86,4438.26,1.71
2021/10/15,16.3,4471.37,0.75
2021/10/18,16.31,4486.46,0.34
2021/10/19,15.7,4519.63,0.74
2021/10/20,15.49,4536.19,0.37
2021/10/21,15.01,4549.78,0.3
2021/10/22,15.43,4544.9,-0.11
2021/10/25,15.24,4566.48,0.47
2021/10/26,15.98,4574.79,0.18
2021/10/27,16.98,4551.68,-0.51
2021/10/28,16.53,4596.42,0.98
2021/10/29,16.26,4605.38,0.19
2021/11/01,16.41,4613.67,0.18
2021/11/02,16.03,4630.65,0.37
2021/11/03,15.1,4660.57,0.65
2021/11/04,15.44,4680.06,0.42
2021/11/05,16.48,4697.53,0.37
2021/11/08,17.22,4701.7,0.09
2021/11/09,17.78,4685.25,-0.35
2021/11/10,18.73,4646.71,-0.82
2021/11/11,17.66,4649.27,0.06
2021/11/12,16.29,4682.85,0.72
2021/11/15,16.49,4682.8,0
2021/11/16,16.37,4700.9,0.39
2021/11/17,17.11,4688.67,-0.26
2021/11/18,17.59,4704.54,0.34
2021/11/19,17.91,4697.96,-0.14
2021/11/22,19.17,4682.94,-0.32
2021/11/23,19.38,4690.7,0.17
2021/11/24,18.58,4701.46,0.23
2021/11/26,28.62,4594.62,-2.27
2021/11/29,22.96,4655.27,1.32
2021/11/30,27.19,4567,-1.9
2021/12/01,31.12,4513.04,-1.18
2021/12/02,27.95,4577.1,1.42
2021/12/03,30.67,4538.43,-0.84
2021/12/06,27.18,4591.67,1.17
2021/12/07,21.89,4686.75,2.07
2021/12/08,19.9,4701.21,0.31
2021/12/09,21.58,4667.45,-0.72
2021/12/10,18.69,4712.02,0.95
2021/12/13,20.31,4668.97,-0.91
2021/12/14,21.89,4634.09,-0.75
2021/12/15,19.29,4709.85,1.63
2021/12/16,20.57,4668.67,-0.87
2021/12/17,21.57,4620.64,-1.03
2021/12/20,22.87,4568.02,-1.14
2021/12/21,21.01,4649.23,1.78
2021/12/22,18.63,4696.56,1.02
2021/12/23,17.96,4725.79,0.62
2021/12/27,17.68,4791.19,1.38
2021/12/28,17.54,4786.35,-0.1
2021/12/29,16.95,4793.06,0.14
2021/12/30,17.33,4778.73,-0.3
2021/12/31,17.22,4766.18,-0.26
2022/01/01,24.83,,
2022/01/03,16.6,4796.56,0.64
2022/01/04,16.91,4793.54,-0.06
2022/01/05,19.73,4700.58,-1.94
2022/01/06,19.61,4696.05,-0.1
2022/01/07,18.76,4677.03,-0.41
2022/01/10,19.4,4670.29,-0.14
2022/01/11,18.41,4713.07,0.92
2022/01/12,17.62,4726.35,0.28
2022/01/13,20.31,4659.03,-1.42
2022/01/14,19.19,4662.85,0.08
2022/01/18,22.79,4577.11,-1.84
2022/01/19,23.85,4532.76,-0.97
2022/01/20,25.59,4482.73,-1.1
2022/01/21,28.85,4397.94,-1.89
2022/01/24,29.9,4410.13,0.28
2022/01/25,31.16,4356.45,-1.22
2022/01/26,31.96,4349.93,-0.15
2022/01/27,30.49,4326.51,-0.54
2022/01/28,27.66,4431.85,2.43
2022/01/31,24.83,4515.55,1.89
2022/02/01,21.96,4546.54,0.69
2022/02/02,22.09,4589.38,0.94
2022/02/03,24.35,4477.44,-2.44
2022/02/04,23.22,4500.53,0.52
2022/02/07,22.86,4483.87,-0.37
2022/02/08,21.44,4521.54,0.84
2022/02/09,19.96,4587.18,1.45
2022/02/10,23.91,4504.08,-1.81
2022/02/11,27.36,4418.64,-1.9
2022/02/14,28.33,4401.67,-0.38
2022/02/15,25.7,4471.07,1.58
2022/02/16,24.29,4475.01,0.09
2022/02/17,28.11,4380.26,-2.12
2022/02/18,27.75,4348.87,-0.72
2022/02/22,28.81,4304.76,-1.01
2022/02/23,31.02,4225.5,-1.84
2022/02/24,30.32,4288.7,1.5
2022/02/25,27.59,4384.65,2.24
2022/02/28,30.15,4373.94,-0.24
2022/03/01,33.32,4306.26,-1.55
2022/03/02,30.74,4386.54,1.86
2022/03/03,30.48,4363.49,-0.53
2022/03/04,31.98,4328.87,-0.79
2022/03/07,36.45,4201.09,-2.95
2022/03/08,35.13,4170.7,-0.72
2022/03/09,32.45,4277.88,2.57
2022/03/10,30.23,4259.52,-0.43
2022/03/11,30.75,4204.31,-1.3
2022/03/14,31.77,4173.11,-0.74
2022/03/15,29.83,4262.45,2.14
2022/03/16,26.67,4357.86,2.24
2022/03/17,25.67,4411.67,1.23
2022/03/18,23.87,4463.12,1.17
2022/03/21,23.53,4461.18,-0.04
2022/03/22,22.94,4511.61,1.13
2022/03/23,23.57,4456.24,-1.23
2022/03/24,21.67,4520.16,1.43
2022/03/25,20.81,4543.06,0.51
2022/03/28,19.63,4575.52,0.71
2022/03/29,18.9,4631.6,1.23
2022/03/30,19.33,4602.45,-0.63
2022/03/31,20.56,4530.41,-1.57
2022/04/01,19.63,4545.86,0.34
2022/04/04,18.57,4582.64,0.81
2022/04/05,21.03,4525.12,-1.26
2022/04/06,22.1,4481.15,-0.97
2022/04/07,21.55,4500.21,0.43
2022/04/08,21.16,4488.28,-0.27
2022/04/11,24.37,4412.53,-1.69
2022/04/12,24.26,4397.45,-0.34
2022/04/13,21.82,4446.59,1.12
2022/04/14,22.7,4392.59,-1.21
2022/04/18,22.17,4391.69,-0.02
2022/04/19,21.37,4462.21,1.61
2022/04/20,20.32,4459.45,-0.06
2022/04/21,22.68,4393.66,-1.48
2022/04/22,28.21,4271.78,-2.77
2022/04/25,27.02,4296.12,0.57
2022/04/26,33.52,4175.2,-2.81
2022/04/27,31.6,4183.96,0.21
2022/04/28,29.99,4287.5,2.47
2022/04/29,33.4,4131.93,-3.63
2022/05/01,26.19,,
2022/05/02,32.34,4155.38,0.57
2022/05/03,29.25,4175.48,0.48
2022/05/04,25.42,4300.17,2.99
2022/05/05,31.2,4146.87,-3.56
2022/05/06,30.19,4123.34,-0.57
2022/05/09,34.75,3991.24,-3.2
2022/05/10,32.99,4001.05,0.25
2022/05/11,32.56,3935.18,-1.65
2022/05/12,31.77,3930.08,-0.13
2022/05/13,28.87,4023.89,2.39
2022/05/16,27.47,4008.01,-0.39
2022/05/17,26.1,4088.85,2.02
2022/05/18,30.96,3923.68,-4.04
2022/05/19,29.35,3900.79,-0.58
2022/05/20,29.43,3901.36,0.01
2022/05/23,28.48,3973.75,1.86
2022/05/24,29.45,3941.48,-0.81
2022/05/25,28.37,3978.73,0.95
2022/05/26,27.5,4057.84,1.99
2022/05/27,25.72,4158.24,2.47
2022/05/31,26.19,4132.15,-0.63
2022/06/01,25.69,4101.23,-0.75
2022/06/02,24.72,4176.82,1.84
2022/06/03,24.79,4108.54,-1.63
2022/06/06,25.07,4121.43,0.31
2022/06/07,24.02,4160.68,0.95
2022/06/08,23.96,4115.77,-1.08
2022/06/09,26.09,4017.82,-2.38
2022/06/10,27.75,3900.86,-2.91
2022/06/13,34.02,3749.63,-3.88
2022/06/14,32.69,3735.48,-0.38
2022/06/15,29.62,3789.99,1.46
2022/06/16,32.95,3666.77,-3.25
2022/06/17,31.13,3674.84,0.22
2022/06/21,30.19,3764.79,2.45
2022/06/22,28.95,3759.89,-0.13
