Date,FearGreedIndex,Source,SPX_Close,SPX_DailyReturn
2022/04/28,24,github_archive,4287.5,2.4747
2022/04/29,14,github_archive,4131.93,-3.6285
2022/04/30,27,github_archive,,
2022/05/01,27,github_archive,,
2022/05/02,13,github_archive,4155.38,0.5675
2022/05/03,30,github_archive,4175.48,0.4837
2022/05/04,22,github_archive,4300.17,2.9862
2022/05/05,13,github_archive,4146.87,-3.565
2022/05/06,12,github_archive,4123.34,-0.5674
2022/05/07,31,github_archive,,
2022/05/08,31,github_archive,,
2022/05/09,8,github_archive,3991.24,-3.2037
2022/05/10,7,github_archive,4001.05,0.2458
2022/05/11,4,github_archive,3935.18,-1.6463
2022/05/12,3,github_archive,3930.08,-0.1296
2022/05/13,11,github_archive,4023.89,2.387
2022/05/14,12,github_archive,,
2022/05/15,12,github_archive,,
2022/05/16,11,github_archive,4008.01,-0.3946
2022/05/17,15,github_archive,4088.85,2.017
2022/05/18,6,github_archive,3923.68,-4.0395
2022/05/19,13,github_archive,3900.79,-0.5834
2022/05/20,12,github_archive,3901.36,0.0146
2022/05/21,11,github_archive,,
2022/05/22,11,github_archive,,
2022/05/23,17,github_archive,3973.75,1.8555
2022/05/24,16,github_archive,3941.48,-0.8121
2022/05/25,17,github_archive,3978.73,0.9451
2022/05/26,24,github_archive,4057.84,1.9883
2022/05/27,29,github_archive,4158.24,2.4742
2022/05/31,40,github_archive,4132.15,-0.6274
2022/06/01,40,github_archive,4101.23,-0.7483
2022/06/02,44,github_archive,4176.82,1.8431
2022/06/03,35,github_archive,4108.54,-1.6347
2022/06/04,27,github_archive,,
2022/06/06,42,github_archive,4121.43,0.3137
2022/06/07,45,github_archive,4160.68,0.9523
2022/06/08,48,github_archive,4115.77,-1.0794
2022/06/09,47,github_archive,4017.82,-2.3799
2022/06/10,40,github_archive,3900.86,-2.911
2022/06/11,28,github_archive,,
2022/06/13,25,github_archive,3749.63,-3.8768
2022/06/14,20,github_archive,3735.48,-0.3774
2022/06/15,29,github_archive,3789.99,1.4593
2022/06/16,17,github_archive,3666.77,-3.2512
2022/06/17,16,github_archive,3674.84,0.2201
2022/06/18,14,github_archive,,
2022/06/20,14,github_archive,,
2022/06/21,19,github_archive,3764.79,2.4477
2022/06/22,26,github_archive,3759.89,-0.1302
2022/06/23,26,github_archive,3795.73,0.9532
2022/06/24,30,github_archive,3911.74,3.0563
2022/06/25,27,github_archive,,
2022/06/27,30,github_archive,3900.11,-0.2973
2022/06/28,28,github_archive,3821.55,-2.0143
2022/06/29,26,github_archive,3818.83,-0.0712
2022/06/30,24,github_archive,3785.38,-0.8759
2022/07/01,24,github_archive,3825.33,1.0554
2022/07/02,24,github_archive,,
2022/07/04,24,github_archive,,
2022/07/05,22,github_archive,3831.39,0.1584
2022/07/06,22,github_archive,3845.08,0.3573
2022/07/07,27,github_archive,3902.62,1.4965
2022/07/08,31,github_archive,3899.38,-0.083
2022/07/09,29,github_archive,,
2022/07/11,30,github_archive,3854.43,-1.1527
2022/07/12,30,github_archive,3818.8,-0.9244
2022/07/13,27,github_archive,3801.78,-0.4457
2022/07/14,26,github_archive,3790.38,-0.2999
2022/07/15,33,github_archive,3863.16,1.9201
2022/07/16,26,github_archive,,
2022/07/18,35,github_archive,3830.85,-0.8364
2022/07/19,39,github_archive,3936.69,2.7628
2022/07/20,44,github_archive,3959.9,0.5896
2022/07/21,48,github_archive,3998.95,0.9861
2022/07/22,42,github_archive,3961.63,-0.9332
2022/07/23,38,github_archive,,
2022/07/25,42,github_archive,3966.84,0.1315
2022/07/26,42,github_archive,3921.05,-1.1543
2022/07/27,46,github_archive,4023.61,2.6156
2022/07/28,48,github_archive,4072.43,1.2133
2022/07/29,52,github_archive,4130.29,1.4208
2022/07/30,41,github_archive,,
2022/08/01,59,github_archive,4118.63,-0.2823
2022/08/02,57,github_archive,4091.19,-0.6662
2022/08/03,60,github_archive,4155.17,1.5638
2022/08/04,61,github_archive,4151.94,-0.0777
2022/08/05,63,github_archive,4145.19,-0.1626
2022/08/06,49,github_archive,,
2022/08/08,64,github_archive,4140.06,-0.1238
2022/08/09,64,github_archive,4122.47,-0.4249
2022/08/10,65,github_archive,4210.24,2.1291
2022/08/11,65,github_archive,4207.27,-0.0705
2022/08/12,68,github_archive,4280.15,1.7322
2022/08/13,54,github_archive,,
2022/08/15,66,github_archive,4297.14,0.397
2022/08/16,67,github_archive,4305.2,0.1876
2022/08/17,67,github_archive,4274.04,-0.7238
2022/08/18,66,github_archive,4283.74,0.227
2022/08/19,63,github_archive,4228.48,-1.29
2022/08/22,60,github_archive,4137.99,-2.14
2022/08/23,57,github_archive,4128.73,-0.2238
2022/08/24,57,github_archive,4140.77,0.2916
2022/08/25,58,github_archive,4199.12,1.4092
2022/08/26,55,github_archive,4057.66,-3.3688
2022/08/29,54,github_archive,4030.61,-0.6666
2022/08/30,49,github_archive,3986.16,-1.1028
2022/08/31,52,github_archive,3955,-0.7817
2022/09/01,49,github_archive,3966.85,0.2996
2022/09/02,42,github_archive,3924.26,-1.0737
2022/09/06,40,github_archive,3908.19,-0.4095
2022/09/07,39,github_archive,3979.87,1.8341
2022/09/08,40,github_archive,4006.18,0.6611
2022/09/09,43,github_archive,4067.36,1.5271
2022/09/12,47,github_archive,4110.41,1.0584
2022/09/13,36,github_archive,3932.69,-4.3237
2022/09/14,41,github_archive,3946.01,0.3387
2022/09/15,40,github_archive,3901.35,-1.1318
2022/09/16,35,github_archive,3873.33,-0.7182
2022/09/19,36,github_archive,3899.89,0.6857
2022/09/20,36,github_archive,3855.93,-1.1272
2022/09/21,27,github_archive,3789.93,-1.7116
2022/09/22,24,github_archive,3757.99,-0.8428
2022/09/23,21,github_archive,3693.23,-1.7233
2022/09/26,17,github_archive,3655.04,-1.0341
2022/09/27,16,github_archive,3647.29,-0.212
2022/09/28,17,github_archive,3719.04,1.9672
2022/09/29,13,github_archive,3640.47,-2.1126
2022/09/30,16,github_archive,3585.62,-1.5067
2022/10/03,20,github_archive,3678.43,2.5884
2022/10/04,27,github_archive,3790.93,3.0584
2022/10/05,29,github_archive,3783.28,-0.2018
2022/10/06,23,github_archive,3744.52,-1.0245
2022/10/07,19,github_archive,3639.66,-2.8004
2022/10/10,19,github_archive,3612.39,-0.7492
2022/10/11,16,github_archive,3588.84,-0.6519
2022/10/12,15,github_archive,3577.03,-0.3291
2022/10/13,19,github_archive,3669.91,2.5966
2022/10/14,16,github_archive,3583.07,-2.3663
2022/10/17,23,github_archive,3677.95,2.648
2022/10/18,28,github_archive,3719.98,1.1428
2022/10/19,29,github_archive,3695.16,-0.6672
2022/10/20,39,github_archive,3665.78,-0.7951
2022/10/21,43,github_archive,3752.75,2.3725
2022/10/24,47,github_archive,3797.34,1.1882
2022/10/25,51,github_archive,3859.11,1.6267
2022/10/26,53,github_archive,3830.6,-0.7388
2022/10/27,54,github_archive,3807.3,-0.6083
2022/10/28,57,github_archive,3901.06,2.4626
2022/10/31,64,github_archive,3871.98,-0.7454
2022/11/01,63,github_archive,3856.1,-0.4101
2022/11/02,55,github_archive,3759.69,-2.5002
2022/11/03,55,github_archive,3719.89,-1.0586
2022/11/04,56,github_archive,3770.55,1.3619
2022/11/07,59,github_archive,3806.8,0.9614
2022/11/08,57,github_archive,3828.11,0.5598
2022/11/09,54,github_archive,3748.57,-2.0778
2022/11/10,60,github_archive,3956.37,5.5434
2022/11/11,63,github_archive,3992.93,0.9241
2022/11/14,62,github_archive,3957.25,-0.8936
2022/11/15,66,github_archive,3991.73,0.8713
2022/11/16,65,github_archive,3958.79,-0.8252
2022/11/17,61,github_archive,3946.56,-0.3089
2022/11/18,60,github_archive,3965.34,0.4759
2022/11/21,60,github_archive,3949.94,-0.3884
2022/11/22,60,github_archive,4003.58,1.358
2022/11/23,64,github_archive,4027.26,0.5915
2022/11/25,63,github_archive,4026.12,-0.0283
2022/11/28,59,github_archive,3963.94,-1.5444
2022/11/29,58,github_archive,3957.63,-0.1592
2022/11/30,73,github_archive,4080.11,3.0948
2022/12/01,75,github_archive,4076.57,-0.0868
2022/12/02,68,github_archive,4071.7,-0.1195
2022/12/05,65,github_archive,3998.84,-1.7894
2022/12/06,61,github_archive,3941.26,-1.4399
2022/12/07,58,github_archive,3933.92,-0.1862
2022/12/08,55,github_archive,3963.51,0.7522
2022/12/09,52,github_archive,3934.38,-0.735
2022/12/12,57,github_archive,3990.56,1.4279
2022/12/13,59,github_archive,4019.65,0.729
2022/12/14,60,github_archive,3995.32,-0.6053
2022/12/15,60,github_archive,3895.75,-2.4922
2022/12/16,44,github_archive,3852.36,-1.1138
2022/12/19,39,github_archive,3817.66,-0.9008
2022/12/20,38,github_archive,3821.62,0.1037
2022/12/21,38,github_archive,3878.44,1.4868
2022/12/22,37,github_archive,3822.39,-1.4452
2022/12/23,39,github_archive,3844.82,0.5868
2022/12/27,39,github_archive,3829.25,-0.405
2022/12/28,35,github_archive,3783.22,-1.2021
2022/12/29,37,github_archive,3849.28,1.7461
2022/12/30,36,github_archive,3839.5,-0.2541
2023/01/03,36,github_archive,3824.14,-0.4001
2023/01/04,39,github_archive,3852.97,0.7539
2023/01/05,44,github_archive,3808.1,-1.1646
2023/01/06,45,github_archive,3895.08,2.2841
2023/01/09,47,github_archive,3892.09,-0.0768
2023/01/10,49,github_archive,3919.25,0.6978
2023/01/11,54,github_archive,3969.61,1.2849
2023/01/12,56,github_archive,3983.17,0.3416
2023/01/13,61,github_archive,3999.09,0.3997
2023/01/17,64,github_archive,3990.97,-0.203
2023/01/18,58,github_archive,3928.86,-1.5563
2023/01/19,55,github_archive,3898.85,-0.7638
2023/01/20,58,github_archive,3972.61,1.8918
2023/01/23,63,github_archive,4019.81,1.1881
2023/01/24,63,github_archive,4016.95,-0.0712
2023/01/25,63,github_archive,4016.22,-0.0182
2023/01/26,68,github_archive,4060.43,1.1008
2023/01/27,69,github_archive,4070.56,0.2495
2023/01/30,67,github_archive,4017.77,-1.2969
2023/01/31,70,github_archive,4076.6,1.4642
2023/02/01,82,github_archive,4119.21,1.0452
2023/02/02,75,github_archive,4179.76,1.4699
2023/02/03,76,github_archive,4136.48,-1.0355
2023/02/06,75,github_archive,4111.08,-0.614
2023/02/07,76,github_archive,4164,1.2873
2023/02/08,74,github_archive,4117.86,-1.1081
2023/02/09,72,github_archive,4081.5,-0.883
2023/02/10,72,github_archive,4090.46,0.2195
2023/02/13,71,github_archive,4137.29,1.1449
2023/02/14,73,github_archive,4136.13,-0.028
2023/02/15,73,github_archive,4147.6,0.2773
2023/02/16,70,github_archive,4090.41,-1.3789
2023/02/17,69,github_archive,4079.09,-0.2767
2023/02/21,65,github_archive,3997.34,-2.0041
2023/02/22,64,github_archive,3991.05,-0.1574
2023/02/23,62,github_archive,4012.32,0.5329
2023/02/24,60,github_archive,3970.04,-1.0538
2023/02/27,61,github_archive,3982.24,0.3073
2023/02/28,61,github_archive,3970.15,-0.3036
2023/03/01,65,github_archive,3951.39,-0.4725
2023/03/02,52,github_archive,3981.35,0.7582
2023/03/03,55,github_archive,4045.64,1.6148
2023/03/06,55,github_archive,4048.42,0.0687
2023/03/07,48,github_archive,3986.37,-1.5327
2023/03/08,49,github_archive,3992.01,0.1415
2023/03/09,37,github_archive,3918.32,-1.8459
2023/03/10,26,github_archive,3861.59,-1.4478
2023/03/13,23,github_archive,3855.76,-0.151
2023/03/14,25,github_archive,3919.29,1.6477
2023/03/15,22,github_archive,3891.93,-0.6981
2023/03/16,32,github_archive,3960.28,1.7562
2023/03/17,27,github_archive,3916.64,-1.1019
2023/03/20,30,github_archive,3951.57,0.8918
2023/03/21,43,github_archive,4002.87,1.2982
2023/03/22,41,github_archive,3936.97,-1.6463
2023/03/23,38,github_archive,3948.72,0.2985
2023/03/24,37,github_archive,3970.99,0.564
2023/03/27,40,github_archive,3977.53,0.1647
2023/03/28,39,github_archive,3971.27,-0.1574
2023/03/29,41,github_archive,4027.81,1.4237
2023/03/30,45,github_archive,4050.83,0.5715
2023/03/31,49,github_archive,4109.31,1.4437
2023/04/03,61,github_archive,4124.51,0.3699
2023/04/04,50,github_archive,4100.6,-0.5797
2023/04/05,52,github_archive,4090.38,-0.2492
2023/04/06,55,github_archive,4105.02,0.3579
2023/04/10,57,github_archive,4109.11,0.0996
2023/04/11,58,github_archive,4108.94,-0.0041
2023/04/12,60,github_archive,4091.95,-0.4135
2023/04/13,63,github_archive,4146.22,1.3263
2023/04/14,65,github_archive,4137.64,-0.2069
2023/04/17,67,github_archive,4151.32,0.3306
2023/04/18,65,github_archive,4154.87,0.0855
2023/04/19,67,github_archive,4154.52,-0.0084
2023/04/20,64,github_archive,4129.79,-0.5953
2023/04/21,63,github_archive,4133.52,0.0903
2023/04/24,63,github_archive,4137.04,0.0852
2023/04/25,57,github_archive,4071.63,-1.5811
2023/04/26,52,github_archive,4055.99,-0.3841
2023/04/27,58,github_archive,4135.35,1.9566
2023/04/28,59,github_archive,4169.48,0.8253
2023/05/01,59,github_archive,4167.87,-0.0386
2023/05/02,55,github_archive,4119.58,-1.1586
2023/05/03,54,github_archive,4090.75,-0.6998
2023/05/04,49,github_archive,4061.22,-0.7219
2023/05/05,53,github_archive,4136.25,1.8475
2023/05/08,57,github_archive,4138.12,0.0452
2023/05/09,59,github_archive,4119.17,-0.4579
2023/05/10,59,github_archive,4137.64,0.4484
2023/05/11,59,github_archive,4130.62,-0.1697
2023/05/12,57,github_archive,4124.08,-0.1583
2023/05/15,57,github_archive,4136.28,0.2958
2023/05/16,55,github_archive,4109.9,-0.6378
2023/05/17,60,github_archive,4158.77,1.1891
2023/05/18,64,github_archive,4198.05,0.9445
2023/05/19,65,github_archive,4191.98,-0.1446
2023/05/22,67,github_archive,4192.63,0.0155
2023/05/23,65,github_archive,4145.58,-1.1222
2023/05/24,61,github_archive,4115.24,-0.7319
2023/05/25,62,github_archive,4151.28,0.8758
2023/05/26,65,github_archive,4205.45,1.3049
2023/05/30,66,github_archive,4205.52,0.0017
2023/05/31,64,github_archive,4179.83,-0.6109
2023/06/01,68,github_archive,4221.02,0.9854
2023/06/02,75,github_archive,4282.37,1.4534
2023/06/05,69,github_archive,4273.79,-0.2004
2023/06/06,73,github_archive,4283.85,0.2354
2023/06/07,74,github_archive,4267.52,-0.3812
2023/06/08,75,github_archive,4293.93,0.6189
2023/06/09,76,github_archive,4298.86,0.1148
2023/06/12,78,github_archive,4338.93,0.9321
2023/06/13,79,github_archive,4369.01,0.6932
2023/06/14,79,github_archive,4372.59,0.0819
2023/06/15,80,github_archive,4425.84,1.2178
2023/06/16,81,github_archive,4409.59,-0.3672
2023/06/20,80,github_archive,4388.71,-0.4735
2023/06/21,80,github_archive,4365.69,-0.5245
2023/06/22,80,github_archive,4381.89,0.3711
2023/06/23,75,github_archive,4348.33,-0.7659
2023/06/26,73,github_archive,4328.82,-0.4487
2023/06/27,75,github_archive,4378.41,1.1456
2023/06/28,76,github_archive,4376.86,-0.0354
2023/06/29,79,github_archive,4396.44,0.4474
2023/06/30,79,github_archive,4450.38,1.2269
2023/07/03,82,github_archive,4455.59,0.1171
2023/07/05,79,github_archive,4446.82,-0.1968
2023/07/06,77,github_archive,4411.59,-0.7923
2023/07/07,77,github_archive,4398.95,-0.2865
2023/07/10,76,github_archive,4409.53,0.2405
2023/07/11,78,github_archive,4439.26,0.6742
2023/07/12,78,github_archive,4472.16,0.7411
2023/07/13,79,github_archive,4510.04,0.847
2023/07/14,79,github_archive,4505.42,-0.1024
2023/07/17,80,github_archive,4522.79,0.3855
2023/07/18,81,github_archive,4554.98,0.7117
2023/07/19,82,github_archive,4565.72,0.2358
2023/07/20,80,github_archive,4534.87,-0.6757
2023/07/21,81,github_archive,4536.34,0.0324
2023/07/24,82,github_archive,4554.64,0.4034
2023/07/25,81,github_archive,4567.46,0.2815
2023/07/26,80,github_archive,4566.75,-0.0155
2023/07/27,77,github_archive,4537.41,-0.6425
2023/07/28,76,github_archive,4582.23,0.9878
2023/07/31,77,github_archive,4588.96,0.1469
2023/08/01,77,github_archive,4576.73,-0.2665
2023/08/02,77,github_archive,4513.39,-1.384
2023/08/03,73,github_archive,4501.89,-0.2548
2023/08/04,64,github_archive,4478.03,-0.53
2023/08/07,72,github_archive,4518.44,0.9024
2023/08/08,69,github_archive,4499.38,-0.4218
2023/08/09,67,github_archive,4467.71,-0.7039
2023/08/10,66,github_archive,4468.83,0.0251
2023/08/11,65,github_archive,4464.05,-0.107
2023/08/14,66,github_archive,4489.72,0.575
2023/08/15,54,github_archive,4437.86,-1.1551
2023/08/16,49,github_archive,4404.33,-0.7555
2023/08/17,46,github_archive,4370.36,-0.7713
2023/08/18,43,github_archive,4369.71,-0.0149
2023/08/21,43,github_archive,4399.77,0.6879
2023/08/22,43,github_archive,4387.55,-0.2777
2023/08/23,50,github_archive,4436.01,1.1045
2023/08/24,40,github_archive,4376.31,-1.3458
2023/08/25,47,github_archive,4405.71,0.6718
2023/08/28,45,github_archive,4433.31,0.6265
2023/08/29,49,github_archive,4497.63,1.4508
2023/08/30,50,github_archive,4514.87,0.3833
2023/08/31,52,github_archive,4507.66,-0.1597
2023/09/01,55,github_archive,4515.77,0.1799
2023/09/05,59,github_archive,4496.83,-0.4194
2023/09/06,56,github_archive,4465.48,-0.6972
2023/09/07,53,github_archive,4451.14,-0.3211
2023/09/08,51,github_archive,4457.49,0.1427
2023/09/11,52,github_archive,4487.46,0.6723
2023/09/12,51,github_archive,4461.9,-0.5696
2023/09/13,51,github_archive,4467.44,0.1242
2023/09/14,54,github_archive,4505.1,0.843
2023/09/15,52,github_archive,4450.32,-1.216
2023/09/18,49,github_archive,4453.53,0.0721
2023/09/19,49,github_archive,4443.95,-0.2151
2023/09/20,48,github_archive,4402.2,-0.9395
2023/09/21,37,github_archive,4330,-1.6401
2023/09/22,33,github_archive,4320.06,-0.2296
2023/09/25,38,github_archive,4337.44,0.4023
2023/09/26,24,github_archive,4273.53,-1.4735
2023/09/27,22,github_archive,4274.51,0.0229
2023/09/28,29,github_archive,4299.7,0.5893
2023/09/29,28,github_archive,4288.05,-0.271
2023/10/02,28,github_archive,4288.39,0.0079
2023/10/03,20,github_archive,4229.45,-1.3744
2023/10/04,20,github_archive,4263.75,0.811
2023/10/05,20,github_archive,4258.19,-0.1304
2023/10/06,27,github_archive,4308.5,1.1815
2023/10/09,29,github_archive,4335.66,0.6304
2023/10/10,32,github_archive,4358.24,0.5208
2023/10/11,34,github_archive,4376.95,0.4293
2023/10/12,35,github_archive,4349.61,-0.6246
2023/10/13,26,github_archive,4327.78,-0.5019
2023/10/16,35,github_archive,4373.63,1.0594
2023/10/17,39,github_archive,4373.2,-0.0098
2023/10/18,30,github_archive,4314.6,-1.34
2023/10/19,29,github_archive,4278,-0.8483
2023/10/20,22,github_archive,4224.16,-1.2585
2023/10/23,25,github_archive,4217.04,-0.1686
2023/10/24,33,github_archive,4247.68,0.7266
2023/10/25,25,github_archive,4186.77,-1.434
2023/10/26,22,github_archive,4137.23,-1.1833
2023/10/27,21,github_archive,4117.37,-0.48
2023/10/30,29,github_archive,4166.82,1.201
2023/10/31,30,github_archive,4193.8,0.6475
2023/11/01,32,github_archive,4237.86,1.0506
2023/11/02,37,github_archive,4317.78,1.8859
2023/11/03,36,github_archive,4358.34,0.9394
2023/11/06,38,github_archive,4365.98,0.1753
2023/11/07,39,github_archive,4378.38,0.284
2023/11/08,39,github_archive,4382.78,0.1005
2023/11/09,41,github_archive,4347.35,-0.8084
2023/11/10,41,github_archive,4415.24,1.5616
2023/11/13,39,github_archive,4411.55,-0.0836
2023/11/14,46,github_archive,4495.7,1.9075
2023/11/15,52,github_archive,4502.88,0.1597
2023/11/16,55,github_archive,4508.24,0.119
2023/11/17,58,github_archive,4514.02,0.1282
2023/11/20,61,github_archive,4547.38,0.739
2023/11/21,61,github_archive,4538.19,-0.2021
2023/11/22,65,github_archive,4556.62,0.4061
2023/11/24,66,github_archive,4559.34,0.0597
2023/11/27,65,github_archive,4550.43,-0.1954
2023/11/28,65,github_archive,4554.89,0.098
2023/11/29,63,github_archive,4550.58,-0.0946
2023/11/30,64,github_archive,4567.8,0.3784
2023/12/01,64,github_archive,4594.63,0.5874
2023/12/04,63,github_archive,4569.78,-0.5409
2023/12/05,65,github_archive,4567.18,-0.0569
2023/12/06,63,github_archive,4549.34,-0.3906
2023/12/07,66,github_archive,4585.59,0.7968
2023/12/08,65,github_archive,4604.37,0.4095
2023/12/11,67,github_archive,4622.44,0.3924
2023/12/12,67,github_archive,4643.7,0.4599
2023/12/13,67,github_archive,4707.09,1.3651
2023/12/14,70,github_archive,4719.55,0.2647
2023/12/15,80,github_archive,4719.19,-0.0076
2023/12/18,77,github_archive,4740.56,0.4528
2023/12/19,77,github_archive,4768.37,0.5866
2023/12/20,71,github_archive,4698.35,-1.4684
2023/12/21,76,github_archive,4746.75,1.0301
2023/12/22,78,github_archive,4754.63,0.166
2023/12/26,80,github_archive,4774.75,0.4232
2023/12/27,76,github_archive,4781.58,0.143
2023/12/28,78,github_archive,4783.35,0.037
2023/12/29,76,github_archive,4769.83,-0.2826
2024/01/02,79.71,cnn_api,4742.83,-0.5661
2024/01/03,76.71,cnn_api,4704.81,-0.8016
2024/01/04,78.69,cnn_api,4688.68,-0.3428
2024/01/05,75.77,cnn_api,4697.24,0.1826
2024/01/08,76.17,cnn_api,4763.54,1.4115
2024/01/09,75.69,cnn_api,4756.5,-0.1478
2024/01/10,76.37,cnn_api,4783.45,0.5666
2024/01/11,74.66,cnn_api,4780.24,-0.0671
2024/01/12,73.09,cnn_api,4783.83,0.0751
2024/01/16,72.29,cnn_api,4765.98,-0.3731
2024/01/17,57.21,cnn_api,4739.21,-0.5617
2024/01/18,66.46,cnn_api,4780.94,0.8805
2024/01/19,72.83,cnn_api,4839.81,1.2314
2024/01/22,72.86,cnn_api,4850.43,0.2194
2024/01/23,70.26,cnn_api,4864.6,0.2921
2024/01/24,72.49,cnn_api,4868.55,0.0812
2024/01/25,73.23,cnn_api,4894.16,0.526
2024/01/26,73.8,cnn_api,4890.97,-0.0652
2024/01/29,74.11,cnn_api,4927.93,0.7557
2024/01/30,74.23,cnn_api,4924.97,-0.0601
2024/01/31,64.11,cnn_api,4845.65,-1.6106
2024/02/01,72.34,cnn_api,4906.19,1.2494
2024/02/02,74.6,cnn_api,4958.61,1.0684
2024/02/05,73.31,cnn_api,4942.81,-0.3186
2024/02/06,73.2,cnn_api,4954.23,0.231
2024/02/07,73.77,cnn_api,4995.06,0.8241
2024/02/08,74.6,cnn_api,4997.91,0.0571
2024/02/09,75.43,cnn_api,5026.61,0.5742
2024/02/12,75.83,cnn_api,5021.84,-0.0949
2024/02/13,66.74,cnn_api,4953.17,-1.3674
2024/02/14,67.51,cnn_api,5000.62,0.958
2024/02/15,73.86,cnn_api,5029.73,0.5821
2024/02/16,73.49,cnn_api,5005.57,-0.4803
2024/02/20,63.74,cnn_api,4975.51,-0.6005
2024/02/21,63.7,cnn_api,4981.8,0.1264
2024/02/22,73.94,cnn_api,5087.03,2.1123
2024/02/23,73.34,cnn_api,5088.8,0.0348
2024/02/26,71.91,cnn_api,5069.53,-0.3787
2024/02/27,75.77,cnn_api,5078.18,0.1706
2024/02/28,76.77,cnn_api,5069.76,-0.1658
2024/02/29,77.46,cnn_api,5096.27,0.5229
2024/03/01,76.83,cnn_api,5137.08,0.8008
2024/03/04,79.23,cnn_api,5130.95,-0.1193
2024/03/05,76.11,cnn_api,5078.65,-1.0193
2024/03/06,72.54,cnn_api,5104.76,0.5141
2024/03/07,73.86,cnn_api,5157.36,1.0304
2024/03/08,70.03,cnn_api,5123.69,-0.6529
2024/03/11,62.77,cnn_api,5117.94,-0.1122
2024/03/12,72.2,cnn_api,5175.27,1.1202
2024/03/13,71.77,cnn_api,5165.31,-0.1925
2024/03/14,70.4,cnn_api,5150.48,-0.2871
2024/03/15,68.63,cnn_api,5117.09,-0.6483
2024/03/18,70.74,cnn_api,5149.42,0.6318
2024/03/19,70.86,cnn_api,5178.51,0.5649
2024/03/20,69.63,cnn_api,5224.62,0.8904
2024/03/21,71.37,cnn_api,5241.53,0.3237
2024/03/22,69.51,cnn_api,5234.18,-0.1402
2024/03/25,67.43,cnn_api,5218.19,-0.3055
2024/03/26,67.91,cnn_api,5203.58,-0.28
2024/03/27,69.77,cnn_api,5248.49,0.8631
2024/03/28,68.77,cnn_api,5254.35,0.1116
2024/04/01,71.26,cnn_api,5243.77,-0.2014
2024/04/02,71.14,cnn_api,5205.81,-0.7239
2024/04/03,69.4,cnn_api,5211.49,0.1091
2024/04/04,53.8,cnn_api,5147.21,-1.2334
2024/04/05,58.1,cnn_api,5204.34,1.1099
2024/04/08,64.03,cnn_api,5202.39,-0.0375
2024/04/09,59.63,cnn_api,5209.91,0.1445
2024/04/10,49.67,cnn_api,5160.64,-0.9457
2024/04/11,56.66,cnn_api,5199.06,0.7445
2024/04/12,45.01,cnn_api,5123.41,-1.4551
2024/04/15,38.4,cnn_api,5061.82,-1.2021
2024/04/16,35.11,cnn_api,5051.41,-0.2057
2024/04/17,31.16,cnn_api,5022.21,-0.5781
2024/04/18,30.4,cnn_api,5011.12,-0.2208
2024/04/19,27.67,cnn_api,4967.23,-0.8759
2024/04/22,34.17,cnn_api,5010.6,0.8731
2024/04/23,36.57,cnn_api,5070.55,1.1965
2024/04/24,37.49,cnn_api,5071.63,0.0213
2024/04/25,39.09,cnn_api,5048.42,-0.4576
2024/04/26,40.51,cnn_api,5099.96,1.0209
2024/04/29,42.43,cnn_api,5116.17,0.3178
2024/04/30,40.54,cnn_api,5035.69,-1.5731
2024/05/01,40.51,cnn_api,5018.39,-0.3435
2024/05/02,42.23,cnn_api,5064.2,0.9128
2024/05/03,43.26,cnn_api,5127.79,1.2557
2024/05/06,39,cnn_api,5180.74,1.0326
2024/05/07,37.17,cnn_api,5187.7,0.1343
2024/05/08,38.17,cnn_api,5187.67,-0.0006
2024/05/09,42.23,cnn_api,5214.08,0.5091
2024/05/10,46.03,cnn_api,5222.68,0.1649
2024/05/13,48.11,cnn_api,5221.42,-0.0241
2024/05/14,55.29,cnn_api,5246.68,0.4838
2024/05/15,59.37,cnn_api,5308.15,1.1716
2024/05/16,62.31,cnn_api,5297.1,-0.2082
2024/05/17,62.8,cnn_api,5303.27,0.1165
2024/05/20,60.43,cnn_api,5308.13,0.0916
2024/05/21,59.43,cnn_api,5321.41,0.2502
2024/05/22,58.51,cnn_api,5307.01,-0.2706
2024/05/23,52.37,cnn_api,5267.84,-0.7381
2024/05/24,51.74,cnn_api,5304.72,0.7001
2024/05/28,54.69,cnn_api,5306.04,0.0249
2024/05/29,49.97,cnn_api,5266.95,-0.7367
2024/05/30,45.09,cnn_api,5235.48,-0.5975
2024/05/31,48.43,cnn_api,5277.51,0.8028
2024/06/03,45.49,cnn_api,5283.4,0.1116
2024/06/04,47.63,cnn_api,5291.34,0.1503
2024/06/05,51.14,cnn_api,5354.03,1.1848
2024/06/06,45.31,cnn_api,5352.96,-0.02
2024/06/07,43.4,cnn_api,5346.99,-0.1115
2024/06/10,44.74,cnn_api,5360.79,0.2581
2024/06/11,44.4,cnn_api,5375.32,0.271
2024/06/12,46.57,cnn_api,5421.03,0.8504
2024/06/13,44.57,cnn_api,5433.74,0.2345
2024/06/14,41.11,cnn_api,5431.6,-0.0394
2024/06/17,43.29,cnn_api,5473.23,0.7664
2024/06/18,41.29,cnn_api,5487.03,0.2521
2024/06/20,38.71,cnn_api,5473.17,-0.2526
2024/06/21,39.06,cnn_api,5464.62,-0.1562
2024/06/24,37.77,cnn_api,5447.87,-0.3065
2024/06/25,37.29,cnn_api,5469.3,0.3934
2024/06/26,40.89,cnn_api,5477.9,0.1572
